Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value
CHEMBL2426140,,None,453.57,1,5.65,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL2426143,,None,477.59,1,6.13,20,CC(C)(C(=O)Nc1nccs1)C(c1ccccc1)c1ccc2c(-c3ccc(C#N)cc3)ncn2c1,EC50,'=',89,nM,7.05,,,UO_0000065,14.76,0.28,0.92,8.49,0,CHEMBL2428099,Transrepression of glucocorticoid receptor in human A549 cells assessed as inhibition of PMA-induced AP-1 activity by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,A549,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2424642,1,Scientific Literature,Bioorg Med Chem Lett,2013,CHEMBL3307651,,,,89
CHEMBL2426146,,None,488.56,1,6.53,23,CC(C)(C(=O)Nc1nccs1)C(c1ccccc1)c1ccc2c(-c3ccc(F)cc3F)ncn2c1,EC50,'=',14,nM,7.85,,,UO_0000065,16.08,0.31,1.32,13.25,0,CHEMBL2428099,Transrepression of glucocorticoid receptor in human A549 cells assessed as inhibition of PMA-induced AP-1 activity by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,A549,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2424642,1,Scientific Literature,Bioorg Med Chem Lett,2013,CHEMBL3307651,,,,14
CHEMBL1911271,,None,499.6,1,5.2,34,CN(C)C(=O)c1ccc(-c2ccc3c(n2)Oc2ccccc2[C@H]3C(C)(C)C(=O)Nc2nncs2)cc1,EC50,'=',1740,nM,5.76,,,UO_0000065,11.53,0.22,0.56,5.92,0,CHEMBL1914169,Transactivation activity at GR-alpha in human NP1 Hela cells assessed as inhibition of GAL4-DBD after 20 hrs by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909630,1,Scientific Literature,J Med Chem,2011,CHEMBL3308376,,,,1740
CHEMBL1911151,,None,470.6,1,6.46,21,CCCc1ccc(-c2ccc3c(n2)Oc2ccccc2[C@H]3C(C)(C)C(=O)Nc2nncs2)cc1,EC50,'=',36,nM,7.44,,,UO_0000065,15.82,0.3,0.98,9.67,0,CHEMBL1914169,Transactivation activity at GR-alpha in human NP1 Hela cells assessed as inhibition of GAL4-DBD after 20 hrs by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909630,1,Scientific Literature,J Med Chem,2011,CHEMBL3308376,,,,36
CHEMBL3126943,,None,377.41,0,4.47,40,Cc1ccccc1C(C)(C)CC(O)(Cc1cc2ncncc2[nH]1)C(F)(F)F,IC50,'=',44,nM,7.36,,,UO_0000065,19.49,0.37,2.89,11.9,0,CHEMBL3132583,Transrepression activity at glucocorticoid receptor in human fibroblasts assessed as inhibition of IL-1-induced IL-6 production after 18 to 24 hrs,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3124926,1,Scientific Literature,J Med Chem,2014,None,,,,44
CHEMBL3126942,,None,397.37,0,4.01,42,CC(C)(CC(O)(Cc1cc2ncncc2[nH]1)C(F)(F)F)c1ccc(F)cc1O,IC50,'=',9,nM,8.05,,,UO_0000065,20.25,0.39,4.04,9.81,0,CHEMBL3132583,Transrepression activity at glucocorticoid receptor in human fibroblasts assessed as inhibition of IL-1-induced IL-6 production after 18 to 24 hrs,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3124926,1,Scientific Literature,J Med Chem,2014,None,,,,9
CHEMBL1917256,,None,550.68,1,4.83,19,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(OC(=O)c1ccco1)C(=O)CSc1ncccn1,IC50,'=',9.7,nM,8.01,,,UO_0000065,14.55,0.28,3.18,6.7,0,CHEMBL1919190,Transrepression activity at glucocorticoid receptor in human H292 cells assessed as inhibition of TNF-stimulated IL-6 cytokine synthesis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,H292,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1914389,1,Scientific Literature,Bioorg Med Chem Lett,2011,None,,,,9.7
CHEMBL1917253,,None,589.71,2,6.18,16,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(OC(=O)c1ccco1)C(=O)CSc1nc2ccccc2o1,IC50,'=',2.2,nM,8.66,,,UO_0000065,14.68,0.28,2.48,7.22,0,CHEMBL1919190,Transrepression activity at glucocorticoid receptor in human H292 cells assessed as inhibition of TNF-stimulated IL-6 cytokine synthesis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,H292,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1914389,1,Scientific Literature,Bioorg Med Chem Lett,2011,None,,,,2.2
CHEMBL1917244,,None,509.69,1,4.97,7,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CSc1nc2ccccc2s1,IC50,'=',35,nM,7.46,,,UO_0000065,14.63,0.29,2.49,8.52,0,CHEMBL1919190,Transrepression activity at glucocorticoid receptor in human H292 cells assessed as inhibition of TNF-stimulated IL-6 cytokine synthesis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,H292,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1914389,1,Scientific Literature,Bioorg Med Chem Lett,2011,None,,,,35
CHEMBL1917248,,None,523.72,2,5.21,11,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CSc2nc3ccccc3s2)[C@@]2(C)C=CC(=O)C=C12,EC50,'=',295,nM,6.53,,,UO_0000065,12.47,0.25,1.32,7.46,0,CHEMBL1919247,Transactivation activity at glucocorticoid receptor in human HepG2 cells expressing luciferase-taggged GRE gene by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HepG2,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1914389,1,Scientific Literature,Bioorg Med Chem Lett,2011,CHEMBL3307718,,,,295
CHEMBL3358927,,None,437.48,1,5.28,15,Cc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2cc(N(C)C)ncc2[nH]1)C(F)(F)F,IC50,'=',38,nM,7.42,,,UO_0000065,16.96,0.33,2.14,14.23,0,CHEMBL3374293,Agonist activity at GR in HFF cells assessed as suppression of IL-1-induced IL-6 production,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HFF,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3352560,1,Scientific Literature,ACS Med Chem Lett,2014,CHEMBL3307525,,,,38
CHEMBL3358936,,None,463.5,0,4.31,24,CC(C)(CC(O)(Cc1cc2cc(N3CCOCC3)ncc2[nH]1)C(F)(F)F)c1cccc(O)c1,IC50,'=',53,nM,7.28,,,UO_0000065,15.7,0.3,2.97,8.92,0,CHEMBL3374293,Agonist activity at GR in HFF cells assessed as suppression of IL-1-induced IL-6 production,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HFF,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3352560,1,Scientific Literature,ACS Med Chem Lett,2014,CHEMBL3307525,,,,53
CHEMBL3358944,,None,518.58,1,3.57,33,CC(C)(CC(O)(Cc1cc2cc(S(C)(=O)=O)ncc2[nH]1)C(F)(F)F)c1ccccc1S(C)(=O)=O,IC50,'=',27,nM,7.57,,,UO_0000065,14.59,0.3,4,6.46,0,CHEMBL3374293,Agonist activity at GR in HFF cells assessed as suppression of IL-1-induced IL-6 production,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HFF,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3352560,1,Scientific Literature,ACS Med Chem Lett,2014,CHEMBL3307525,,,,27
CHEMBL384467,DEXAMETHASONE,4,392.47,0,1.9,Dexamethasone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,IC50,'=',2.35,nM,8.63,,,UO_0000065,21.99,0.42,6.73,9.1,0,CHEMBL4263479,Agonist activity at GAL4 DNA-binding domain fused GR (unknown origin) ligand binding domain expressed in UAS-bla HEK 293T cells assessed as beta-lactamase transcriptional activation by FRET-based GeneBLAzer assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4261581,1,Scientific Literature,Eur J Med Chem,2018,None,,,,2.35
CHEMBL4778550,,None,470.57,0,4.32,Z19,CCOC(=O)c1ccc(NC(=O)c2cccc(S(=O)(=O)N3CCCc4ccccc43)c2)s1,IC50,'=',2500,nM,5.6,,,UO_0000065,11.9,0.24,1.28,6.04,0,CHEMBL4666017,Antagonist activity at recombinant glucocorticoid receptor (unknown origin) transfected in human PC-3 cells co-transfected with MMTV and luciferase incubated for 24 hrs by dual luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,PC-3,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4665623,1,Scientific Literature,Eur J Med Chem,2019,None,TIME = 24.0 hr,ANTAGONIST,,2.5
CHEMBL5611949,,None,375.52,0,4.98,34,Cc1ncncc1Nc1ccc2c(c1)CCC1=C3C[C@@H](O)C[C@]3(C)CC[C@]12C,IC50,'=',441,nM,6.36,,,UO_0000065,16.92,0.31,1.38,10.95,0,CHEMBL5611026,Antagonist activity at human glucocorticoid receptor transfected in HEK293 cells cotransfected with genetic response element-luciferase reporter gene assessed as inhibition of dexamethasone-induced response incubated for 22 hrs by luciferase detection reagent based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5608237,1,Scientific Literature,J Med Chem,2024,None,TIME = 22.0 hr,ANTAGONIST,,441
CHEMBL5611927,,None,451.61,1,6.21,39,Cc1ncncc1Nc1ccc2c(c1)CCC1=C3C[C@H](O)C[C@]3(C)CC[C@]12Cc1ccccc1,IC50,'=',196,nM,6.71,,,UO_0000065,14.85,0.27,0.5,11.56,0,CHEMBL5611026,Antagonist activity at human glucocorticoid receptor transfected in HEK293 cells cotransfected with genetic response element-luciferase reporter gene assessed as inhibition of dexamethasone-induced response incubated for 22 hrs by luciferase detection reagent based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5608237,1,Scientific Literature,J Med Chem,2024,None,TIME = 22.0 hr,ANTAGONIST,,196
CHEMBL5612599,,None,448.61,1,6.88,46,Cc1ncccc1Nc1ccc2c(c1)CC[C@@H]1C3=CC(=O)C[C@]3(C)CC[C@@]21Cc1ccccc1,IC50,'=',447,nM,6.35,,,UO_0000065,14.15,0.26,-0.53,15.12,0,CHEMBL5611026,Antagonist activity at human glucocorticoid receptor transfected in HEK293 cells cotransfected with genetic response element-luciferase reporter gene assessed as inhibition of dexamethasone-induced response incubated for 22 hrs by luciferase detection reagent based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5608237,1,Scientific Literature,J Med Chem,2024,None,TIME = 22.0 hr,ANTAGONIST,,447
CHEMBL5612987,,None,450.63,1,6.81,24,Cc1ncccc1Nc1ccc2c(c1)CCC1=C3C[C@H](O)C[C@]3(C)CC[C@]12Cc1ccccc1,IC50,'=',162,nM,6.79,,,UO_0000065,15.07,0.27,-0.02,15.04,0,CHEMBL5611026,Antagonist activity at human glucocorticoid receptor transfected in HEK293 cells cotransfected with genetic response element-luciferase reporter gene assessed as inhibition of dexamethasone-induced response incubated for 22 hrs by luciferase detection reagent based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5608237,1,Scientific Literature,J Med Chem,2024,None,TIME = 22.0 hr,ANTAGONIST,,162
CHEMBL5070843,,None,4213.83,None,None,17,CC(C)C[C@@H](CN(CC(=O)N[C@H](C(N)=O)[C@@H](C)O)S(=O)(=O)CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCCNC(=O)COCCOCCNC(=O)COCCOCCNC(=O)CCC(NC(=O)CCCCCCCCCCCCCCCCC(=O)O)C(=O)O)NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(N)=O)NC(=O)C(C)(C)NC(=O)[C@@H](N)Cc1cnc[nH]1)[C@@H](C)O)[C@@H](C)O)C(C)C,EC50,'=',77.78,nM,7.11,,,UO_0000065,1.69,None,None,None,0,CHEMBL5056769,Activation of human GCCR expressed in human HEK293 cells assessed as luminescence signal incubated for 16 hrs at 37C measured by CRE-driven luciferase reporter assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5055645,1,Scientific Literature,J Med Chem,2021,None,TIME = 16.0 hr,ACTIVATOR,,77.78
CHEMBL3735376,,None,532.57,1,4.45,22,O=C(c1ccccn1)[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCN(S(=O)(=O)c1ccc(F)cc1)C2,Ki,'=',16,nM,7.8,,,UO_0000065,14.64,0.28,3.35,9.15,0,CHEMBL3736640,Antagonist activity at glucocorticoid receptor in human HepG2 cells assessed as inhibition of glucocorticoid-induced TAT activity after 24 hrs,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HepG2,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3734698,1,Scientific Literature,Bioorg Med Chem Lett,2015,CHEMBL3307718,,,,16
CHEMBL3735209,,None,588.61,2,5.39,13,O=C(c1nccs1)[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCN(S(=O)(=O)c1ccc(C(F)(F)F)cc1)C2,Ki,'=',18,nM,7.75,,,UO_0000065,13.16,0.26,2.35,9.09,0,CHEMBL3736640,Antagonist activity at glucocorticoid receptor in human HepG2 cells assessed as inhibition of glucocorticoid-induced TAT activity after 24 hrs,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HepG2,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3734698,1,Scientific Literature,Bioorg Med Chem Lett,2015,CHEMBL3307718,,,,18
CHEMBL4207537,,None,496.51,0,3.98,25,CC(O)n1cc(-n2ncc3cc(O[C@H](c4ccccc4)[C@H](C)NC(=O)C(C)(F)F)ccc32)ccc1=O,IC50,'=',75,nM,7.12,,,UO_0000065,14.35,0.27,3.14,7.24,0,CHEMBL4194568,Transrepression activity at glucocorticoid receptor (unknown origin) expressed in human ChaGoK1 cells assessed as inhibition of PMA-stimulated gene expression incubated for 24 hrs by beta-galactosidase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4190372,1,Scientific Literature,J Med Chem,2018,None,,,,75
CHEMBL4207016,,None,530.52,1,4.92,26,CC(C)[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2ccc(=O)n(C)c2)c1)c1cc(F)cc(F)c1,IC50,'=',2.2,nM,8.66,,,UO_0000065,16.32,0.31,3.74,11.08,0,CHEMBL4194568,Transrepression activity at glucocorticoid receptor (unknown origin) expressed in human ChaGoK1 cells assessed as inhibition of PMA-stimulated gene expression incubated for 24 hrs by beta-galactosidase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4190372,1,Scientific Literature,J Med Chem,2018,None,,,,2.2
CHEMBL4446696,,None,374.46,1,5.03,8b,O[C@]1(c2ccccc2)CCCC[C@@]12C=Cc1c(cnn1-c1ccc(F)cc1)C2,IC50,'=',1012,nM,6,,,UO_0000065,16.01,0.29,0.96,15.76,0,CHEMBL4327425,Displacement of [3H]dexamethasone from GR in human IM9 cells after 6 hrs by scintillation counting method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4325866,1,Scientific Literature,Eur J Med Chem,2019,None,,,,1012
CHEMBL4449031,,None,374.46,1,5.03,9b,O[C@@]1(c2ccccc2)CCCC[C@@]12C=Cc1c(cnn1-c1ccc(F)cc1)C2,IC50,'=',0.41,nM,9.39,,,UO_0000065,25.07,0.46,4.36,24.67,0,CHEMBL4327425,Displacement of [3H]dexamethasone from GR in human IM9 cells after 6 hrs by scintillation counting method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4325866,1,Scientific Literature,Eur J Med Chem,2019,None,,,,0.41
CHEMBL3137304,DAGROCORAT,2,494.56,1,6.16,3,Cc1ncccc1NC(=O)c1ccc2c(c1)CC[C@@H]1C[C@@](O)(C(F)(F)F)CC[C@@]21Cc1ccccc1,EC50,'=',4.8,nM,8.32,,,UO_0000065,16.82,0.32,2.16,13.37,0,CHEMBL4194562,Transactivation activity at glucocorticoid receptor (unknown origin) expressed in human ChaGoK1 cells incubated for 24 hrs by beta-galactosidase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4190372,1,Scientific Literature,J Med Chem,2018,None,,,,4.8
CHEMBL216272,,None,476.45,0,4.03,1,Cc1noc(=O)c2ccc(NC(=O)C(O)(CC(C)(C)c3cccc4c3OCC4)C(F)(F)F)cc12,IC50,'=',31.62,nM,7.5,,,UO_0000065,15.74,0.3,3.47,7.38,0,CHEMBL1261750,Transrepression activity at glucocorticoid receptor-mediated antiinflammatory activity in human THP1 cells assessed as inhibition of LPS-induced IL-8 production,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1255506,1,Scientific Literature,Bioorg Med Chem Lett,2010,CHEMBL3307574,,,,7.5
CHEMBL263091,,None,482.43,0,4.24,2,COc1ccc(F)cc1C(C)(C)CC(O)(C(=O)Nc1ccc2c(=O)onc(C)c2c1)C(F)(F)F,IC50,'=',1,nM,9,,,UO_0000065,18.66,0.36,4.76,8.85,0,CHEMBL1261746,Binding affinity to human recombinant glucocorticoid receptor expressed in baculovirus infected Sf9 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1255506,1,Scientific Literature,Bioorg Med Chem Lett,2010,CHEMBL3308860,,,,9
CHEMBL196374,,None,468.4,0,3.94,3,Cc1noc(=O)c2ccc(NC(=O)C(O)(CC(C)(C)c3cc(F)ccc3O)C(F)(F)F)cc12,IC50,'=',3.162,nM,8.5,,,UO_0000065,18.15,0.35,4.56,7.54,0,CHEMBL1261746,Binding affinity to human recombinant glucocorticoid receptor expressed in baculovirus infected Sf9 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1255506,1,Scientific Literature,Bioorg Med Chem Lett,2010,CHEMBL3308860,,,,8.5
CHEMBL2147561,,None,459.57,0,4.86,10i,CCNC(=O)c1ccccc1CC[C@]1(O)CCC2=Cc3c(cnn3-c3ccc(F)cc3)C[C@@]21C,Ki,'=',2,nM,8.7,,,UO_0000065,18.93,0.35,3.84,12.95,0,CHEMBL2150559,Displacement of [3H]-dexamethasone from human full length GR expressed in insect Sf21 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf21,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2146476,1,Scientific Literature,Bioorg Med Chem,2011,CHEMBL4106362,,,,2
CHEMBL4209337,,None,483.29,0,4.57,35,CC[C@H](NC(=O)C(F)(F)F)[C@H](Oc1ccc(C#N)cc1Br)c1cnc(C2CC2)nc1,EC50,'=',54,nM,7.27,,,UO_0000065,15.04,0.33,2.7,8.27,0,CHEMBL4194562,Transactivation activity at glucocorticoid receptor (unknown origin) expressed in human ChaGoK1 cells incubated for 24 hrs by beta-galactosidase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4190372,1,Scientific Literature,J Med Chem,2018,None,,,,54
CHEMBL4212204,,None,541.37,1,4.97,37,CC(C)(C)OC[C@H](NC(=O)C(F)(F)F)[C@H](Oc1ccc(C#N)cc1Br)c1cnc(C2CC2)nc1,IC50,'=',160,nM,6.8,,,UO_0000065,12.55,0.27,1.83,7,0,CHEMBL4194561,Displacement of fluormone RED from human full length glucocorticoid receptor after 4 hrs by fluorescence polarization assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4190372,1,Scientific Literature,J Med Chem,2018,None,,,,160
CHEMBL4202965,,None,495.53,0,4.04,16,CC(C)[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2cnc(=O)n(C)c2)c1)c1ccccc1,EC50,'=',87,nM,7.06,,,UO_0000065,14.25,0.27,3.02,7.76,0,CHEMBL4194562,Transactivation activity at glucocorticoid receptor (unknown origin) expressed in human ChaGoK1 cells incubated for 24 hrs by beta-galactosidase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4190372,1,Scientific Literature,J Med Chem,2018,None,,,,87
CHEMBL2426633,,None,473.65,1,6.58,5t,CC(C)(C(=O)Nc1nncs1)C(c1ccccc1)c1ccc2c(cnn2C2CCCCCC2)c1,EC50,'=',21,nM,7.68,,,UO_0000065,16.21,0.31,1.1,10.56,0,CHEMBL2428211,Agonist activity at glucocorticoid receptor in human A549 cells assessed as inhibition of IL-1beta-induced NF-kappaB dependent E-selectin activation by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,A549,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2424628,1,Scientific Literature,Bioorg Med Chem Lett,2013,CHEMBL3307651,,,,21
CHEMBL2426114,,None,451.57,0,4.87,4a,CC(C)(CNS(C)(=O)=O)[C@@H](c1ccccc1)c1ccc2c(cnn2-c2ccc(F)cc2)c1,EC50,'=',148,nM,6.83,,,UO_0000065,15.12,0.29,1.96,10.67,0,CHEMBL2427917,Transactivation activity at glucocorticoid receptor ligand binding domain (unknown origin) expressed in human Hela cells co-expressing GAL4 DNA binding domain assessed as NP-1-stimulated GRE activation by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2424625,1,Scientific Literature,Bioorg Med Chem Lett,2013,CHEMBL3308376,,,,148
CHEMBL2426113,,None,452.62,1,6.42,3m,CC(C)C[C@@H](c1ccc2c(cnn2-c2ccc(F)cc2)c1)C(C)(C)CNC(=O)NC(C)(C)C,EC50,'=',126,nM,6.9,,,UO_0000065,15.24,0.29,0.48,11.7,0,CHEMBL2427917,Transactivation activity at glucocorticoid receptor ligand binding domain (unknown origin) expressed in human Hela cells co-expressing GAL4 DNA binding domain assessed as NP-1-stimulated GRE activation by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2424625,1,Scientific Literature,Bioorg Med Chem Lett,2013,CHEMBL3308376,,,,126
CHEMBL2426115,,None,465.59,1,5.26,4b,CCS(=O)(=O)NCC(C)(C)[C@@H](c1ccccc1)c1ccc2c(cnn2-c2ccc(F)cc2)c1,Ki,'=',0.72,nM,9.14,,,UO_0000065,19.64,0.38,3.88,14.29,0,CHEMBL2428109,Binding affinity to glucocorticoid receptor (unknown origin) by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2424625,1,Scientific Literature,Bioorg Med Chem Lett,2013,None,,,,0.72
